step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
23,3.424669,8.5112,24.638792999999964,928.180542,936.691772,1663.888794,911.75293,0.300032,912.052979,13
24,3.595515,8.678976,23.133545000000026,937.310913,945.989868,1647.534546,922.337158,0.519104,922.856323,13
24,3.595515,8.48096,23.13043200000004,937.517151,945.998108,1647.520142,922.382324,0.485376,922.867676,13
24,3.595515,8.468864,23.36083999999994,937.521729,945.990601,1647.533203,922.02771,0.602112,922.629761,13
24,3.595515,8.37232,22.515198000000055,937.049377,945.421692,1648.524658,922.334106,0.572416,922.906494,13
24,3.595515,8.695392,24.32074,937.225159,945.920532,1647.655273,921.514771,0.084992,921.599792,13
24,3.595515,8.446272,22.951659999999947,937.530579,945.976868,1647.557251,922.711853,0.313344,923.025208,13
24,3.595515,8.532736,23.93145800000002,937.33667,945.869385,1647.744385,921.737244,0.200704,921.937927,13
24,3.595515,8.544224,24.202087000000006,937.405396,945.949646,1647.604492,921.598145,0.149504,921.747559,13
25,3.212291,8.507456,23.633361000000036,938.436096,946.943542,1645.875244,922.991699,0.318464,923.310181,13
25,3.212291,8.50848,23.661804000000075,938.409912,946.918396,1645.918945,922.740479,0.516096,923.256592,13
25,3.212291,8.498624,22.760680999999977,938.417908,946.916504,1645.922241,923.595703,0.560128,924.155823,13
25,3.212291,8.498304,22.670958999999925,938.415588,946.913879,1645.926758,923.591675,0.651264,924.24292,13
25,3.212291,8.556416,23.825927999999976,938.349976,946.906372,1645.939819,922.823425,0.257024,923.080444,13
25,3.212291,8.462336,22.62097200000005,938.424622,946.886963,1645.973633,923.72229,0.543712,924.265991,13
25,3.212291,8.504416,25.200012000000015,938.302429,946.806824,1646.112915,921.330444,0.276352,921.606812,13
25,3.212291,8.506176,24.17175300000008,938.284485,946.790649,1646.141113,922.540039,0.078848,922.618896,13
26,3.593716,8.65024,23.666626000000065,930.558289,939.208557,1659.430054,915.13855,0.40336,915.541931,13
26,3.593716,8.452448,24.87860099999989,930.719849,939.172302,1659.494019,913.898438,0.395264,914.293701,13
26,3.593716,8.430048,23.726562999999942,930.732971,939.163025,1659.51062,914.944946,0.49152,915.436462,13
26,3.593716,8.454464,22.968932999999993,930.715393,939.169861,1659.498413,915.745239,0.45568,916.200928,13
26,3.593716,8.499104,24.177550999999994,930.678833,939.177917,1659.484253,914.924561,0.075776,915.000366,13
26,3.593716,8.506464,24.391906999999946,930.640686,939.147156,1659.538452,914.656982,0.098304,914.755249,13
26,3.593716,8.38576,22.96142599999996,930.756287,939.142029,1659.547607,915.817139,0.363456,916.180603,13
26,3.593716,8.499232,23.852600000000052,930.631104,939.13031,1659.568359,915.112793,0.164864,915.27771,13
27,3.41325,8.715648,22.969910000000027,935.126221,943.841858,1651.283936,920.382446,0.489472,920.871948,13
27,3.41325,8.725344,24.013244999999984,935.120178,943.84552,1651.277588,919.411438,0.420832,919.832275,13
27,3.41325,8.715104,23.829834000000005,935.126404,943.841492,1651.284668,919.530396,0.48128,920.011658,13
27,3.41325,8.704063,22.86810300000002,935.140259,943.844299,1651.279663,920.476501,0.499712,920.976196,13
27,3.41325,8.74912,24.25146499999994,935.035217,943.784363,1651.384644,919.447083,0.085824,919.532898,13
27,3.41325,8.745024,24.041199000000006,935.063477,943.808472,1651.342285,919.444702,0.32256,919.767273,13
27,3.41325,8.840096,24.317993,934.79187,943.631958,1651.651245,919.23938,0.07456,919.313965,13
27,3.41325,8.666496,23.018920999999978,935.093262,943.759766,1651.427612,920.481934,0.258976,920.740845,13
28,3.626449,8.62144,24.59777900000006,930.841248,939.462708,1658.981201,914.30481,0.560128,914.864929,13
28,3.626449,8.606848,24.172119000000066,930.852234,939.459106,1658.987671,914.84668,0.44032,915.286987,13
28,3.626449,8.61792,23.85394299999996,930.842224,939.460144,1658.985596,914.983582,0.622592,915.606201,13
28,3.626449,8.598592,23.535584000000085,930.859131,939.457703,1658.98999,915.312866,0.609248,915.922119,13
28,3.626449,8.952512,25.56591800000001,930.473877,939.426392,1659.04541,913.603455,0.257024,913.860474,13
28,3.626449,8.770976,24.61688300000003,930.643433,939.414429,1659.066406,914.722107,0.075456,914.797546,13
28,3.626449,8.617664,23.376098999999954,930.694153,939.311829,1659.247681,915.422791,0.512928,915.93573,13
28,3.626449,8.67568,24.257813000000056,930.638489,939.314148,1659.243652,914.822876,0.233472,915.056335,13
29,3.65423,8.673152,24.432372999999984,934.281738,942.954895,1652.837158,918.065063,0.457472,918.522522,13
29,3.65423,8.662209,22.947204000000056,934.28949,942.951721,1652.842651,919.420898,0.58368,920.004517,13
29,3.65423,8.819776,24.01159599999994,934.080017,942.89978,1652.933838,918.632202,0.256,918.888184,13
29,3.65423,8.720512,24.76153499999998,934.177795,942.898315,1652.936401,917.945312,0.191488,918.13678,13
29,3.65423,8.710625,23.601196000000073,934.228882,942.939514,1652.864136,918.711731,0.626592,919.338318,13
29,3.65423,8.681792,23.05999799999995,934.215271,942.897034,1652.938599,919.432617,0.40448,919.837036,13
29,3.65423,8.65312,24.72790599999996,934.16217,942.815308,1653.081909,918.013672,0.073728,918.087402,13
29,3.65423,8.66688,22.784119000000032,934.286194,942.953064,1652.840454,919.542358,0.626592,920.168945,13
30,3.722664,8.571264,22.963684000000057,934.995972,943.567261,1651.764526,920.038391,0.565216,920.603577,13
30,3.722664,8.51056,23.00628699999993,934.989136,943.499695,1651.882812,919.828857,0.664576,920.493408,13
30,3.722664,8.519968,23.98022500000002,934.938538,943.458496,1651.954956,919.134155,0.344064,919.478271,13
30,3.722664,8.6072,23.860595999999987,934.959106,943.566284,1651.766357,919.068726,0.636928,919.705688,13
30,3.722664,8.572384,24.027037999999948,934.84967,943.422058,1652.018799,919.011047,0.384,919.39502,13
30,3.722664,8.758144,24.716185999999993,934.770203,943.52832,1651.832764,918.571472,0.24064,918.812134,13
30,3.722664,8.625343,24.307372999999984,934.87561,943.500977,1651.880493,919.100403,0.093184,919.193604,13
30,3.722664,8.587488,23.003661999999963,934.882507,943.469971,1651.934937,919.957397,0.508928,920.466309,13
31,3.772407,8.734784,23.393798999999944,931.7453,940.480103,1657.186523,916.547668,0.538624,917.086304,13
31,3.772407,8.535521,23.787598000000003,931.946899,940.482422,1657.182373,916.212524,0.482304,916.694824,13
31,3.772407,8.527201,23.255005000000097,931.979736,940.506958,1657.139282,916.809448,0.442496,917.251953,13
31,3.772407,8.515327,23.520934999999895,931.974976,940.490295,1657.168579,916.428711,0.540672,916.96936,13
31,3.772407,8.519199,24.377257999999983,931.877319,940.396545,1657.33374,915.855469,0.16384,916.019287,13
31,3.772407,8.544384,24.41845699999999,931.90448,940.448853,1657.241455,915.952637,0.077824,916.030396,13
31,3.772407,8.509537,23.061401000000046,931.921753,940.431274,1657.272583,916.949951,0.41984,917.369873,13
31,3.772407,8.567872,24.529784999999947,931.894409,940.46228,1657.217896,915.702148,0.2304,915.932495,13
32,3.567095,8.9048,24.200562000000104,935.036072,943.940857,1651.110718,919.292786,0.447488,919.740295,13
32,3.567095,8.700224,23.653992000000017,935.272034,943.972229,1651.055908,919.853271,0.464896,920.318237,13
32,3.567095,8.624224,23.592773999999963,935.269592,943.893799,1651.193115,919.861755,0.439296,920.301025,13
32,3.567095,8.70256,25.12097200000005,935.27594,943.978516,1651.044922,918.464478,0.393088,918.857544,13
32,3.567095,8.968512,25.169005999999968,934.955811,943.924316,1651.139771,918.686707,0.068608,918.75531,13
32,3.567095,8.679776,23.440491000000065,935.238159,943.917908,1651.151001,920.135498,0.341952,920.477417,13
32,3.567095,8.645856,24.88720699999999,935.205566,943.85144,1651.267212,918.791138,0.173056,918.964233,13
32,3.567095,8.872384,24.539367999999968,935.04248,943.914856,1651.156372,919.10321,0.272288,919.375488,13
33,3.614299,8.512447,23.37713599999995,935.812073,944.324524,1650.439941,920.378052,0.569344,920.947388,13
33,3.614299,8.506464,22.92450000000008,935.824707,944.331177,1650.428345,920.947937,0.458752,921.406677,13
33,3.614299,8.495744,22.649779999999964,935.834839,944.330566,1650.429443,921.041931,0.63888,921.680786,13
33,3.614299,8.500671,22.831726000000003,935.829956,944.330627,1650.429321,921.097473,0.401408,921.498901,13
33,3.614299,8.509504,23.68701199999998,935.71936,944.228882,1650.607178,920.275635,0.26624,920.54187,13
33,3.614299,8.521856,23.771973000000003,935.732666,944.254517,1650.562256,920.401489,0.081056,920.482544,13
33,3.614299,8.455296,22.683532000000014,935.78656,944.241882,1650.584473,921.073242,0.485088,921.55835,13
33,3.614299,8.493856,23.755920999999944,935.693359,944.187195,1650.680054,920.133301,0.297984,920.431274,13
34,3.512351,8.5696,25.96343999999999,930.754578,939.324158,1659.225952,913.151978,0.208768,913.360718,13
34,3.512351,8.561248,24.332581000000005,930.762573,939.323792,1659.226562,914.580505,0.41072,914.991211,13
34,3.512351,8.547744,24.530943999999977,930.772522,939.320251,1659.232666,914.501587,0.287744,914.789307,13
34,3.512351,8.56048,23.43151899999998,930.756958,939.317444,1659.237671,915.471436,0.414496,915.885925,13
