step,loss,computation_time_ms,pure_computation_time,communication_time_ms,total_time_ms,gflops_per_sec,gradient_reduce_time_ms,loss_reduce_time_ms,total_pure_comm_time_ms,num_gradient_reductions
18,3.36888,10.792704,31.240723000000003,967.992249,978.784973,3184.664551,947.314026,0.23024,947.54425,13
18,3.36888,10.624768,31.004332999999974,967.743958,978.368713,3186.019531,947.077637,0.28672,947.36438,13
19,3.733127,10.65664,30.340454999999906,961.750549,972.407166,3205.552246,941.375488,0.6912,942.066711,13
19,3.733127,10.650496,30.473510999999917,961.855713,972.506226,3205.225586,941.340576,0.692224,942.032715,13
19,3.733127,10.597248,30.1969610000001,961.918152,972.515381,3205.195312,941.643616,0.674816,942.31842,13
19,3.733127,10.628256,30.647887999999966,962.114746,972.742981,3204.445557,941.602539,0.492576,942.095093,13
19,3.733127,10.691233,31.00677500000006,961.313843,972.005066,3206.878418,940.643921,0.354304,940.998291,13
19,3.733127,10.673471,31.086791999999946,961.621216,972.294678,3205.923096,940.973389,0.234496,941.207886,13
19,3.733127,11.032832,31.750244000000066,961.28302,972.315857,3205.853027,940.498047,0.067584,940.565613,13
19,3.733127,10.774719,31.38525400000003,961.568176,972.342896,3205.763916,940.683228,0.274432,940.957642,13
20,3.36876,11.1656,30.479247999999984,963.15448,974.320068,3199.258545,943.096313,0.744448,943.84082,13
20,3.36876,10.792448,30.33672999999999,963.533081,974.3255,3199.240723,943.209473,0.779264,943.98877,13
20,3.36876,10.786208,30.80779999999993,963.539246,974.325439,3199.240967,943.076355,0.441312,943.517639,13
20,3.36876,11.146592,30.93402100000003,963.04718,974.193787,3199.67334,942.93927,0.320512,943.259766,13
20,3.36876,10.998848,30.500916000000075,963.195618,974.194458,3199.671143,943.078125,0.615424,943.693542,13
20,3.36876,10.813248,30.358337000000006,963.507874,974.321106,3199.255127,943.418091,0.544768,943.962769,13
20,3.36876,10.956703,30.808838000000037,963.095215,974.051941,3200.13916,942.933838,0.309248,943.243103,13
20,3.36876,10.962432,31.376037999999994,963.451843,974.414246,3198.949463,942.976807,0.06144,943.038208,13
21,3.578996,12.35184,33.46313399999997,957.759888,970.111755,3213.136963,935.607239,1.041408,936.648621,13
21,3.578996,12.211296,33.68743899999993,957.913757,970.125061,3213.092773,935.394165,1.043456,936.437622,13
21,3.578996,12.488031,33.85858099999996,957.649902,970.137939,3213.050293,935.432739,0.846624,936.279358,13
21,3.578996,12.423616,33.89782700000001,957.705566,970.129211,3213.079102,935.427551,0.80384,936.231384,13
21,3.578996,12.518848,33.736816999999974,957.621155,970.140015,3213.043213,935.737671,0.6656,936.403198,13
21,3.578996,12.263231,33.986999999999966,957.838379,970.101624,3213.170654,935.958008,0.156672,936.114624,13
21,3.578996,12.150145,33.89123500000005,957.742676,969.892822,3213.862305,935.909424,0.092224,936.001587,13
21,3.578996,12.348831,34.04888899999992,957.748413,970.097229,3213.185059,935.490234,0.55808,936.04834,13
22,3.612327,10.751743,30.36700399999995,954.985901,965.737671,3227.689941,934.621094,0.749568,935.370667,13
22,3.612327,10.726592,30.406005999999934,955.016113,965.742676,3227.67334,934.424316,0.912384,935.33667,13
22,3.612327,10.719648,30.21051,955.021973,965.741638,3227.676758,934.579834,0.951296,935.531128,13
22,3.612327,10.725376,30.67450000000008,954.503601,965.229004,3229.391113,934.141846,0.412672,934.554504,13
22,3.612327,10.712864,30.379456000000005,954.901062,965.613953,3228.103516,934.775757,0.458752,935.234497,13
22,3.612327,10.74016,30.67669699999999,954.949341,965.689514,3227.85083,934.532471,0.480256,935.012817,13
22,3.612327,10.894176,31.047057999999993,954.576233,965.470398,3228.583496,934.264648,0.15872,934.42334,13
22,3.612327,10.64752,30.826782999999978,954.561951,965.209473,3229.456299,934.307007,0.07568,934.38269,13
23,3.760975,10.742945,30.727660999999898,953.22522,963.96814,3233.61499,932.845215,0.395264,933.240479,13
23,3.760975,10.69264,29.88647500000002,953.377808,964.070435,3233.271973,933.443604,0.740352,934.18396,13
23,3.760975,10.683104,29.807434000000057,953.300354,963.983459,3233.563477,933.316895,0.859136,934.176025,13
23,3.760975,10.640352,30.456726000000003,952.882812,963.523193,3235.108398,932.747986,0.318464,933.066467,13
23,3.760975,10.653728,29.968688999999927,953.311279,963.965027,3233.625732,933.46283,0.533504,933.996338,13
23,3.760975,10.704384,29.704285000000027,953.364624,964.069031,3233.276855,933.397095,0.96768,934.364746,13
